,Unnamed: 0,date,language_x,userid,level,word,guess,success,flight,success_rate,offered,id,rank,pos,tf,idf,level1,level2,psuccess,lemma,lemmaTF,bucket,model_prediction,model_correct,dob,country,language_y,age
616,617,2018-12-19,es,a471df7c-f1ec-4cff-9079-002c1dbf02d9,5,time,tiempo,False, noflight,14.28571429,21,9625,43.0,NN,928,0.9361702129999999,1,5,90.90909091,time,24565941,9,True,False,2008-01-01,Panama,Spanish,10.965332574019401
617,618,2018-12-19,es,a471df7c-f1ec-4cff-9079-002c1dbf02d9,3,caring,corriendo,False, noflight,24.0,25,16633,398.0,VBG,3,0.063829787,2,3,81.81818182,care,141419,8,True,False,2008-01-01,Panama,Spanish,10.965332574019401
618,619,2018-12-19,es,a471df7c-f1ec-4cff-9079-002c1dbf02d9,1,paper,papel,True, noflight,70.83333333,24,10620,683.0,NN,45,0.446808511,2,1,81.81818182,paper,1888163,3,True,True,2008-01-01,Panama,Spanish,10.965332574019401
619,620,2018-12-19,es,a471df7c-f1ec-4cff-9079-002c1dbf02d9,5,coming,comiendo,False, noflight,31.57894737,19,12178,87.0,VBG,264,0.957446809,1,5,90.90909091,come,2156979,7,True,False,2008-01-01,Panama,Spanish,10.965332574019401
620,621,2018-12-19,es,a471df7c-f1ec-4cff-9079-002c1dbf02d9,7,smoking,de fumar,True, noflight,33.33333333,27,17580,3566.0,NN,14,0.191489362,2,7,54.54545455,smoke,96795,7,True,True,2008-01-01,Panama,Spanish,10.965332574019401
621,622,2018-12-19,es,a471df7c-f1ec-4cff-9079-002c1dbf02d9,7,smoking,de fumar,True, noflight,33.33333333,27,13659,6933.0,NN,14,0.191489362,5,7,54.54545455,smoke,96795,7,True,True,2008-01-01,Panama,Spanish,10.965332574019401
622,623,2018-12-19,es,a471df7c-f1ec-4cff-9079-002c1dbf02d9,2,takes,tomar,False, noflight,21.05263158,38,12256,62.0,VBZ,420,0.808510638,1,2,90.90909091,take,2411524,8,True,False,2008-01-01,Panama,Spanish,10.965332574019401
623,624,2018-12-19,es,a471df7c-f1ec-4cff-9079-002c1dbf02d9,6,completed,completo,False, noflight,38.095238099999996,21,16278,546.0,VBN,2,0.042553191,2,6,81.81818182,complete,1109212,7,True,False,2008-01-01,Panama,Spanish,10.965332574019401
624,625,2018-12-19,es,a471df7c-f1ec-4cff-9079-002c1dbf02d9,5,form,formar,True, noflight,6.896551724,29,12512,350.0,NN,58,0.5106382979999999,2,5,81.81818182,form,3090667,10,True,True,2008-01-01,Panama,Spanish,10.965332574019401
625,626,2018-12-19,es,a471df7c-f1ec-4cff-9079-002c1dbf02d9,1,minds,mentes,True, noflight,18.75,16,16291,573.0,NNS,1,0.021276596000000002,1,1,90.90909091,mind,327103,9,True,True,2008-01-01,Panama,Spanish,10.965332574019401
626,627,2018-12-19,es,a471df7c-f1ec-4cff-9079-002c1dbf02d9,5,army,armadura,False, noflight,57.89473684,19,10189,1534.0,NN,84,0.319148936,2,5,81.81818182,army,869164,5,True,False,2008-01-01,Panama,Spanish,10.965332574019401
627,628,2018-12-19,es,a471df7c-f1ec-4cff-9079-002c1dbf02d9,2,schools,escuela,False, noflight,71.42857143,28,16124,144.0,NNS,3,0.063829787,2,2,81.81818182,school,1634125,3,True,False,2008-01-01,Panama,Spanish,10.965332574019401
628,629,2018-12-04,vi,45aa6c25-3b76-4544-9b34-b7c00ccd3e24,1,came,Ä‘Ã£ Ä‘áº¿n,True, languagerank,39.13043478,23,10421,87.0,VBD,108,0.787234043,1,1,90.90909091,come,3414297,7,True,True,2008-01-01,Vietnam,Vietnamese,10.924263912693501
630,631,2018-12-04,vi,45aa6c25-3b76-4544-9b34-b7c00ccd3e24,1,steps,bÆ°á»›c,True, languagerank,52.94117647,17,12381,410.0,NNS,253,0.617021277,1,1,90.90909091,step,1270556,5,True,True,2008-01-01,Vietnam,Vietnamese,10.924263912693501
632,633,2018-12-04,vi,45aa6c25-3b76-4544-9b34-b7c00ccd3e24,1,happening,Ä‘,False, languagerank,39.13043478,23,12388,312.0,VBG,58,0.617021277,2,1,81.81818182,happen,509134,7,True,False,2008-01-01,Vietnam,Vietnamese,10.924263912693501
633,634,2018-12-04,vi,45aa6c25-3b76-4544-9b34-b7c00ccd3e24,1,not,khÃ´ng,False, languagerank,62.06896552,29,9519,24.0,RB,1949,1.0,1,1,90.90909091,not,56198530,4,True,False,2008-01-01,Vietnam,Vietnamese,10.924263912693501
634,635,2018-12-04,vi,45aa6c25-3b76-4544-9b34-b7c00ccd3e24,1,working,lÃ m,False, languagerank,41.66666667,24,12294,86.0,VBG,91,0.7446808509999999,1,1,90.90909091,work,4440184,6,True,False,2008-01-01,Vietnam,Vietnamese,10.924263912693501
635,636,2018-12-04,vi,45aa6c25-3b76-4544-9b34-b7c00ccd3e24,1,sir,quÃ½ ngÃ i,True, languagerank,45.45454545,22,12255,3271.0,NN,225,0.808510638,1,1,90.90909091,sir,350188,6,True,True,2008-01-01,Vietnam,Vietnamese,10.924263912693501
640,641,2018-12-04,vi,45aa6c25-3b76-4544-9b34-b7c00ccd3e24,1,nothing,khÃ´ng cÃ³ gÃ¬,True, languagerank,47.36842105,19,9596,507.0,NN,285,0.957446809,1,1,90.90909091,nothing,2966148,6,True,True,2008-01-01,Vietnam,Vietnamese,10.924263912693501
641,642,2018-12-04,vi,45aa6c25-3b76-4544-9b34-b7c00ccd3e24,2,tail,Ä‘uÃ´i,True, languagerank,54.16666667,24,9662,3192.0,NN,126,0.489361702,1,2,90.90909091,tail,303000,5,True,True,2008-01-01,Vietnam,Vietnamese,10.924263912693501
642,643,2018-12-04,vi,45aa6c25-3b76-4544-9b34-b7c00ccd3e24,2,potato,khoai tÃ¢y,True, languagerank,63.63636364,22,9987,2990.0,NN,305,0.127659574,2,2,81.81818182,potato,178235,4,True,True,2008-01-01,Vietnam,Vietnamese,10.924263912693501
643,644,2018-12-04,vi,45aa6c25-3b76-4544-9b34-b7c00ccd3e24,1,forever,mÃ£i mÃ£i,True, languagerank,60.0,20,12383,2469.0,RB,79,0.617021277,2,1,81.81818182,forever,527315,4,True,True,2008-01-01,Vietnam,Vietnamese,10.924263912693501
644,645,2018-12-04,vi,45aa6c25-3b76-4544-9b34-b7c00ccd3e24,9,lamb,Ä‘Ã¨n,False, languagerank,33.33333333,12,10576,6299.0,NN,2,0.042553191,10,9,9.090909091,lamb,99114,7,False,True,2008-01-01,Vietnam,Vietnamese,10.924263912693501
648,649,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,spinning,hilado,True, languagerank,50.0,10,12900,3718.0,VBG,31,0.319148936,3,1,72.72727273,spin,102566,5,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
649,650,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,2,bread,pan,True, languagerank,58.33333333,12,10122,2570.0,NN,28,0.276595745,3,2,72.72727273,bread,466904,5,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
650,651,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,food,gomida,False, languagerank,56.52173913,23,10137,273.0,NN,143,0.723404255,1,1,90.90909091,food,4194869,5,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
653,654,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,beast,batidos,False, languagerank,25.92592593,27,10210,3873.0,NN,272,0.29787234,1,1,90.90909091,beast,205660,8,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
654,655,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,points,m,False, languagerank,65.0,20,12332,175.0,NNS,177,0.659574468,1,1,90.90909091,point,2276117,4,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
655,656,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,steps,m,False, languagerank,52.94117647,17,12381,410.0,NNS,253,0.617021277,1,1,90.90909091,step,1270556,5,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
656,657,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,2,longer,rubio,False, languagerank,6.896551724,29,9639,260.0,NN,46,0.553191489,2,2,81.81818182,long,1730053,10,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
657,658,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,drafting,caminando,False, languagerank,27.77777778,18,17857,4497.0,V,0,0.0,2,1,81.81818182,draft,37905,8,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
658,659,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,nice,nariz,False, languagerank,33.33333333,21,9803,662.0,JJ,220,0.9361702129999999,1,1,90.90909091,nice,2242209,7,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
659,660,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,2,hang,mm,False, languagerank,41.66666667,24,12402,12857.0,NN,84,0.595744681,2,2,81.81818182,hang,390642,6,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
660,661,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,grow,enojado,False, languagerank,50.0,16,9563,412.0,NN,59,0.574468085,2,1,81.81818182,grow,1447861,5,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
668,669,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,pile,m,False, languagerank,30.43478261,23,12500,7798.0,NN,88,0.5106382979999999,2,1,81.81818182,pile,159198,7,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
669,670,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,living,viviendo,True, languagerank,34.48275862,29,10784,293.0,NN,139,0.595744681,1,1,90.90909091,live,1151553,7,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
671,672,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,whites,m,False, languagerank,50.0,18,17842,599.0,NNS,3,0.063829787,1,1,90.90909091,white,141921,5,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
673,674,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,2,free,gratis,True, languagerank,40.0,20,12241,247.0,JJ,163,0.8297872340000001,1,2,90.90909091,free,5445297,6,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
674,675,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,hand,mano,True, languagerank,75.0,28,10524,299.0,NN,483,0.8297872340000001,1,1,90.90909091,hand,3093128,3,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
675,676,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,2,milk,leche,True, languagerank,62.5,16,10076,1851.0,NN,28,0.25531914899999997,1,2,90.90909091,milk,745063,4,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
676,677,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,into,m},False, languagerank,48.38709677,31,9512,71.0,IN,1862,0.978723404,1,1,90.90909091,into,19469562,6,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
677,678,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,2,lost,m,False, languagerank,33.33333333,21,12275,431.0,VBN,178,0.765957447,1,2,90.90909091,lose,1621717,7,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
678,679,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,dance,baile,True, languagerank,55.88235294,34,9998,3215.0,NN,142,0.7446808509999999,1,1,90.90909091,dance,476770,5,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
683,684,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,dissolve,disolver,True, languagerank,33.33333333,24,11414,5339.0,NN,121,0.34042553200000003,2,1,81.81818182,dissolve,72729,7,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
684,685,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,attention,atencion,True, languagerank,83.33333333,12,11339,938.0,NN,82,0.6808510640000001,2,1,81.81818182,attention,1643767,2,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
685,686,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,luck,moda,False, languagerank,61.11111111,18,12387,2031.0,NN,61,0.617021277,2,1,81.81818182,luck,668729,4,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
689,690,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,2,then,entonces,True, languagerank,38.095238099999996,21,10445,77.0,RB,1541,0.978723404,1,2,90.90909091,then,16718847,7,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
691,692,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,2,rings,sonido,False, languagerank,33.33333333,24,12637,3846.0,NNS,45,0.425531915,2,2,81.81818182,ring,239904,7,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
692,693,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,by,adios,False, languagerank,35.71428571,28,10420,26.0,IN,1246,0.978723404,1,1,90.90909091,by,53177654,7,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
693,694,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,crowns,vaca,False, languagerank,47.61904762,21,17392,8900.0,NNS,3,0.063829787,2,1,81.81818182,crown,32116,6,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
694,695,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,2,dash,mino,False, languagerank,4.7619047619999995,21,10868,10540.0,NN,116,0.17021276600000002,2,2,81.81818182,dash,159193,10,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
695,696,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,evil,malo,True, languagerank,63.15789474,19,12584,3690.0,NN,133,0.446808511,1,1,90.90909091,evil,310955,4,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
696,697,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,figure,figura,True, languagerank,75.0,24,12300,1326.0,NN,83,0.723404255,1,1,90.90909091,figure,1031215,3,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
697,698,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,2,house,casa,True, languagerank,60.0,20,10759,296.0,NN,542,0.7446808509999999,1,2,90.90909091,house,4204813,4,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
698,699,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,2,clear,tilde,False, languagerank,26.31578947,19,10862,703.0,JJ,102,0.723404255,1,2,90.90909091,clear,2091717,8,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
699,700,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,2,forwarded,.,False, languagerank,8.695652174,23,18253,9312.0,V,0,0.0,1,2,90.90909091,forward,54461,10,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
700,701,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,people,persona,False, languagerank,47.61904762,21,9626,74.0,NNS,256,0.8297872340000001,1,1,90.90909091,people,17630002,6,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
705,706,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,2,understand,mm,False, languagerank,42.10526316,19,12233,378.0,NN,139,0.85106383,1,2,90.90909091,understand,2810204,6,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
707,708,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,grateful,muy bien,False, languagerank,40.0,10,13643,4011.0,NN,15,0.191489362,5,1,54.54545455,grateful,261033,6,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
708,709,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,choices,galleta,False, languagerank,21.73913043,23,16297,586.0,NNS,4,0.08510638300000001,2,1,81.81818182,choice,650133,8,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
710,711,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,father,padre,True, languagerank,70.0,20,10134,909.0,NN,295,0.6808510640000001,1,1,90.90909091,father,1541775,3,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
711,712,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,moments,momentos,True, languagerank,58.33333333,24,12811,754.0,NNS,72,0.34042553200000003,2,1,81.81818182,moment,515520,5,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
712,713,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,2,business,negocios,True, languagerank,50.0,28,12438,139.0,NN,66,0.574468085,2,2,81.81818182,business,7793868,5,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
719,720,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,2,want,donde,False, languagerank,46.15384615,26,12175,89.0,NN,634,0.978723404,1,2,90.90909091,want,11360308,6,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
721,722,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,2,shake,sacudir,True, languagerank,37.5,16,12547,8030.0,NN,46,0.489361702,2,2,81.81818182,shake,173233,7,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
722,723,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,2,shipped,hola,False, languagerank,26.92307692,26,16949,1817.0,VBN,2,0.042553191,2,2,81.81818182,ship,250669,8,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
723,724,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,window,ventana,True, languagerank,72.72727273,22,10764,717.0,NN,353,0.638297872,1,1,90.90909091,window,1246201,3,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
725,726,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,ten,m,False, languagerank,68.42105263,19,9571,1390.0,NNS,72,0.617021277,2,1,81.81818182,ten,1064773,4,True,False,1999-01-01,Colombia,Spanish,19.9292523860892
731,732,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,woman,mujer,True, languagerank,55.0,20,12423,259.0,NN,152,0.574468085,1,1,90.90909091,woman,1648827,5,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
732,733,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,turns,turnos,True, languagerank,45.45454545,33,12298,295.0,NNS,814,0.723404255,1,1,90.90909091,turn,716342,6,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
738,739,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,panic,panico,True, languagerank,61.11111111,18,12681,8855.0,NN,47,0.404255319,2,1,81.81818182,panic,139940,4,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
739,740,2018-12-06,es,e3915640-a8f6-4077-9a8c-4e65df545f30,1,panic,panico,True, languagerank,61.11111111,18,12681,8855.0,NN,47,0.404255319,2,1,81.81818182,panic,139940,4,True,True,1999-01-01,Colombia,Spanish,19.9292523860892
762,763,2019-01-06,es,17f86ac9-4874-47f9-8a4a-7944fe7b69ea,2,fires,fuegos,True, languagerank,45.83333333,24,12720,2203.0,NNS,46,0.38297872299999997,2,2,81.81818182,fire,153550,6,True,True,1972-01-01,Peru,"Spanish (Spain, International Sort)",47.015403485908
763,764,2019-01-06,es,17f86ac9-4874-47f9-8a4a-7944fe7b69ea,2,fires,fuegos,True, languagerank,45.83333333,24,12720,2203.0,NNS,46,0.38297872299999997,2,2,81.81818182,fire,153550,6,True,True,1972-01-01,Peru,"Spanish (Spain, International Sort)",47.015403485908
764,765,2019-01-06,es,17f86ac9-4874-47f9-8a4a-7944fe7b69ea,2,than,d,False, languagerank,36.0,25,10442,75.0,IN,279,0.9361702129999999,1,2,90.90909091,than,17558603,7,True,False,1972-01-01,Peru,"Spanish (Spain, International Sort)",47.015403485908
765,766,2019-01-06,es,17f86ac9-4874-47f9-8a4a-7944fe7b69ea,2,than,d,False, languagerank,36.0,25,10442,75.0,IN,279,0.9361702129999999,1,2,90.90909091,than,17558603,7,True,False,1972-01-01,Peru,"Spanish (Spain, International Sort)",47.015403485908
766,767,2019-01-06,es,17f86ac9-4874-47f9-8a4a-7944fe7b69ea,2,caught,coger,False, languagerank,37.5,32,12364,1054.0,NN,72,0.638297872,2,2,81.81818182,catch,671350,7,True,False,1972-01-01,Peru,"Spanish (Spain, International Sort)",47.015403485908
767,768,2019-01-06,es,17f86ac9-4874-47f9-8a4a-7944fe7b69ea,2,caught,coger,False, languagerank,37.5,32,12364,1054.0,NN,72,0.638297872,2,2,81.81818182,catch,671350,7,True,False,1972-01-01,Peru,"Spanish (Spain, International Sort)",47.015403485908
768,769,2019-01-06,es,17f86ac9-4874-47f9-8a4a-7944fe7b69ea,1,beast,bestia,True, languagerank,25.92592593,27,10210,3873.0,NN,272,0.29787234,1,1,90.90909091,beast,205660,8,True,True,1972-01-01,Peru,"Spanish (Spain, International Sort)",47.015403485908
769,770,2019-01-06,es,17f86ac9-4874-47f9-8a4a-7944fe7b69ea,1,beast,bestia,True, languagerank,25.92592593,27,10210,3873.0,NN,272,0.29787234,1,1,90.90909091,beast,205660,8,True,True,1972-01-01,Peru,"Spanish (Spain, International Sort)",47.015403485908
774,775,2019-01-06,es,17f86ac9-4874-47f9-8a4a-7944fe7b69ea,1,and,y,True, languagerank,63.63636364,33,9496,3.0,CC,13272,1.0,1,1,90.90909091,and,387117884,4,True,True,1972-01-01,Peru,"Spanish (Spain, International Sort)",47.015403485908
775,776,2019-01-06,es,17f86ac9-4874-47f9-8a4a-7944fe7b69ea,1,and,y,True, languagerank,63.63636364,33,9496,3.0,CC,13272,1.0,1,1,90.90909091,and,387117884,4,True,True,1972-01-01,Peru,"Spanish (Spain, International Sort)",47.015403485908
776,777,2019-01-06,es,17f86ac9-4874-47f9-8a4a-7944fe7b69ea,1,yellow,amarillo,True, languagerank,64.70588235,17,11298,10027.0,NN,85,0.34042553200000003,2,1,81.81818182,yellow,623928,4,True,True,1972-01-01,Peru,"Spanish (Spain, International Sort)",47.015403485908
777,778,2019-01-06,es,17f86ac9-4874-47f9-8a4a-7944fe7b69ea,1,yellow,amarillo,True, languagerank,64.70588235,17,11298,10027.0,NN,85,0.34042553200000003,2,1,81.81818182,yellow,623928,4,True,True,1972-01-01,Peru,"Spanish (Spain, International Sort)",47.015403485908
778,779,2019-01-06,es,17f86ac9-4874-47f9-8a4a-7944fe7b69ea,1,group,grupo,True, languagerank,68.18181818,22,10779,199.0,NN,129,0.553191489,1,1,90.90909091,group,4838442,4,True,True,1972-01-01,Peru,"Spanish (Spain, International Sort)",47.015403485908
779,780,2019-01-06,es,17f86ac9-4874-47f9-8a4a-7944fe7b69ea,1,group,grupo,True, languagerank,68.18181818,22,10779,199.0,NN,129,0.553191489,1,1,90.90909091,group,4838442,4,True,True,1972-01-01,Peru,"Spanish (Spain, International Sort)",47.015403485908
780,781,2019-01-06,es,17f86ac9-4874-47f9-8a4a-7944fe7b69ea,1,nice,bien,False, languagerank,33.33333333,21,9803,662.0,JJ,220,0.9361702129999999,1,1,90.90909091,nice,2242209,7,True,False,1972-01-01,Peru,"Spanish (Spain, International Sort)",47.015403485908
781,782,2019-01-06,es,17f86ac9-4874-47f9-8a4a-7944fe7b69ea,1,nice,bonito,True, languagerank,33.33333333,21,9803,662.0,JJ,220,0.9361702129999999,1,1,90.90909091,nice,2242209,7,True,True,1972-01-01,Peru,"Spanish (Spain, International Sort)",47.015403485908
782,783,2019-01-06,es,17f86ac9-4874-47f9-8a4a-7944fe7b69ea,1,nice,bien,False, languagerank,33.33333333,21,9803,662.0,JJ,220,0.9361702129999999,1,1,90.90909091,nice,2242209,7,True,False,1972-01-01,Peru,"Spanish (Spain, International Sort)",47.015403485908
783,784,2019-01-06,es,17f86ac9-4874-47f9-8a4a-7944fe7b69ea,1,nice,bonito,True, languagerank,33.33333333,21,9803,662.0,JJ,220,0.9361702129999999,1,1,90.90909091,nice,2242209,7,True,True,1972-01-01,Peru,"Spanish (Spain, International Sort)",47.015403485908
